road_id;point_id;longitude;latitude
14029001[D10a (KFZ1)];74416E;8.685043;50.119457
14029003[D10c (KFZ1)];74416S;8.686295;50.120007
14029003[D10c (KFZ1)];744161;8.686052;50.119915
14029003[D10c (KFZ1)];744162;8.685271;50.11956
14029003[D10c (KFZ1)];74416E;8.685043;50.119457
15433001[D1];105236S;8.663775;50.10824
15433001[D1];1052361;8.663045;50.10846
15433001[D1];1052362;8.662683;50.10862
15433001[D1];1052363;8.66241;50.108738
15433001[D1];105236E;8.662113;50.108868
18304026[D19Schleif];106288S;8.676454;50.132183
18304026[D19Schleif];1062881;8.6760645;50.13214
18304026[D19Schleif];1062882;8.675024;50.132004
18304026[D19Schleif];1062883;8.674021;50.131874
18304026[D19Schleif];1062884;8.673087;50.131752
18304026[D19Schleif];1062885;8.672413;50.13171
18304026[D19Schleif];106288E;8.672307;50.13171
17402006[D6 (KFZ4)];105929S;8.647207;50.08524
17402006[D6 (KFZ4)];105929E;8.647495;50.085205
18178009[D40b (Video)];61786S;8.687866;50.107258
18178009[D40b (Video)];617861;8.687793;50.107334
18178009[D40b (Video)];617862;8.687789;50.10747
18178009[D40b (Video)];617863;8.687786;50.107544
18178009[D40b (Video)];617864;8.687776;50.107903
18178009[D40b (Video)];617865;8.687769;50.10813
18178009[D40b (Video)];617866;8.687736;50.109238
18178009[D40b (Video)];617867;8.687732;50.109356
18178009[D40b (Video)];617868;8.687731;50.109375
18178009[D40b (Video)];617869;8.687731;50.1094
18178009[D40b (Video)];61786E;8.687761;50.1096
17400006[D6];105802S;8.652297;50.08944
17400006[D6];1058021;8.652202;50.089394
17400006[D6];1058022;8.652016;50.08915
17400006[D6];1058023;8.65168;50.08878
17400006[D6];105802E;8.651391;50.088497
18523003[D10c (KFZ1)];106465S;8.707762;50.111362
18523003[D10c (KFZ1)];106465E;8.708572;50.11135
18885013[D13 (KFZ2)];61946S;8.668883;50.1306
18885013[D13 (KFZ2)];619461;8.668888;50.13066
18885013[D13 (KFZ2)];619462;8.668636;50.13105
18885013[D13 (KFZ2)];619463;8.668575;50.131325
18885013[D13 (KFZ2)];619464;8.668507;50.131504
18885013[D13 (KFZ2)];61946E;8.66846;50.131573
15436005[D5];105234S;8.663775;50.10824
15436005[D5];1052341;8.663515;50.1083
15436005[D5];1052342;8.663372;50.108326
15436005[D5];105234E;8.663257;50.108353
15436004[D4];105234S;8.663775;50.10824
15436004[D4];1052341;8.663515;50.1083
15436004[D4];1052342;8.663372;50.108326
15436004[D4];105234E;8.663257;50.108353
18887013[D40 (KFZ4)];107661S;8.683909;50.135292
18887013[D40 (KFZ4)];1076611;8.683861;50.135094
18887013[D40 (KFZ4)];1076612;8.68385;50.134785
18887013[D40 (KFZ4)];1076613;8.683883;50.134426
18887013[D40 (KFZ4)];1076614;8.683906;50.134186
18887013[D40 (KFZ4)];1076615;8.684003;50.132847
18887013[D40 (KFZ4)];1076616;8.683998;50.13238
18887013[D40 (KFZ4)];107661E;8.683886;50.131706
14029007[D4b (KFZ4)];31764S;8.685664;50.118324
14029007[D4b (KFZ4)];317641;8.685495;50.11849
14029007[D4b (KFZ4)];317642;8.685369;50.11872
14029007[D4b (KFZ4)];317643;8.685068;50.11928
14029007[D4b (KFZ4)];317644;8.685068;50.11928
14029007[D4b (KFZ4)];31764E;8.685043;50.119457
18300005[D5 (KFZ3)];33907S;8.673966;50.12398
18300005[D5 (KFZ3)];339071;8.674693;50.124065
18300005[D5 (KFZ3)];33907E;8.675245;50.12415
14029004[D40a (KFZ4)];31764S;8.685664;50.118324
14029004[D40a (KFZ4)];317641;8.685495;50.11849
14029004[D40a (KFZ4)];317642;8.685369;50.11872
14029004[D40a (KFZ4)];317643;8.685068;50.11928
14029004[D40a (KFZ4)];317644;8.685068;50.11928
14029004[D40a (KFZ4)];31764E;8.685043;50.119457
14029006[D4a (KFZ4)];31764S;8.685664;50.118324
14029006[D4a (KFZ4)];317641;8.685495;50.11849
14029006[D4a (KFZ4)];317642;8.685369;50.11872
14029006[D4a (KFZ4)];317643;8.685068;50.11928
14029006[D4a (KFZ4)];317644;8.685068;50.11928
14029006[D4a (KFZ4)];31764E;8.685043;50.119457
14029010[D6 (KFZ6)];74416S;8.686295;50.120007
14029010[D6 (KFZ6)];744161;8.686052;50.119915
14029010[D6 (KFZ6)];744162;8.685271;50.11956
14029010[D6 (KFZ6)];74416E;8.685043;50.119457
18889007[D5.3];61768S;8.687832;50.13064
18889007[D5.3];617681;8.688187;50.130535
18889007[D5.3];617682;8.6902075;50.12991
18889007[D5.3];61768E;8.690525;50.129845
18885012[D12 (KFZ6)];61946S;8.668883;50.1306
18885012[D12 (KFZ6)];619461;8.668888;50.13066
18885012[D12 (KFZ6)];619462;8.668636;50.13105
18885012[D12 (KFZ6)];619463;8.668575;50.131325
18885012[D12 (KFZ6)];619464;8.668507;50.131504
18885012[D12 (KFZ6)];61946E;8.66846;50.131573
18304024[D24];61927S;8.672296;50.13067
18304024[D24];619271;8.672279;50.131153
18304024[D24];619272;8.672296;50.131603
18304024[D24];61927E;8.672299;50.131626
18523013[D5 (KFZ5)];106465S;8.707762;50.111362
18523013[D5 (KFZ5)];106465E;8.708572;50.11135
18523001[D10a (KFZ1)];106465S;8.707762;50.111362
18523001[D10a (KFZ1)];106465E;8.708572;50.11135
18304015[D15];109255S;8.67195;50.133015
18304015[D15];1092551;8.672039;50.13238
18304015[D15];1092552;8.672081;50.131813
18304015[D15];109255E;8.672072;50.13171
18178002[D4 (Video)];61786S;8.687866;50.107258
18178002[D4 (Video)];617861;8.687793;50.107334
18178002[D4 (Video)];617862;8.687789;50.10747
18178002[D4 (Video)];617863;8.687786;50.107544
18178002[D4 (Video)];617864;8.687776;50.107903
18178002[D4 (Video)];617865;8.687769;50.10813
18178002[D4 (Video)];617866;8.687736;50.109238
18178002[D4 (Video)];617867;8.687732;50.109356
18178002[D4 (Video)];617868;8.687731;50.109375
18178002[D4 (Video)];617869;8.687731;50.1094
18178002[D4 (Video)];61786E;8.687761;50.1096
18368009[D7a (KFZ7)];62628S;8.692216;50.14388
18368009[D7a (KFZ7)];626281;8.692218;50.14359
18368009[D7a (KFZ7)];626282;8.692288;50.14342
18368009[D7a (KFZ7)];626283;8.692346;50.143276
18368009[D7a (KFZ7)];626284;8.692488;50.142933
18368009[D7a (KFZ7)];626285;8.69253;50.142838
18368009[D7a (KFZ7)];626286;8.692644;50.142548
18368009[D7a (KFZ7)];626287;8.692743;50.142296
18368009[D7a (KFZ7)];626288;8.692814;50.142143
18368009[D7a (KFZ7)];626289;8.692943;50.14181
18368009[D7a (KFZ7)];6262810;8.693056;50.141533
18368009[D7a (KFZ7)];6262811;8.693227;50.14113
18368009[D7a (KFZ7)];6262812;8.693312;50.140915
18368009[D7a (KFZ7)];6262813;8.693511;50.140404
18368009[D7a (KFZ7)];6262814;8.693582;50.140213
18368009[D7a (KFZ7)];6262815;8.693639;50.140068
18368009[D7a (KFZ7)];6262816;8.693696;50.139927
18368009[D7a (KFZ7)];6262817;8.693752;50.139763
18368009[D7a (KFZ7)];6262818;8.693838;50.13957
18368009[D7a (KFZ7)];6262819;8.693909;50.13939
18368009[D7a (KFZ7)];6262820;8.693966;50.139233
18368009[D7a (KFZ7)];6262821;8.694022;50.13912
18368009[D7a (KFZ7)];6262822;8.694079;50.138958
18368009[D7a (KFZ7)];6262823;8.694137;50.13882
18368009[D7a (KFZ7)];6262824;8.694193;50.13868
18368009[D7a (KFZ7)];6262825;8.69425;50.138542
18368009[D7a (KFZ7)];6262826;8.694293;50.138443
18368009[D7a (KFZ7)];6262827;8.694293;50.138428
18368009[D7a (KFZ7)];6262828;8.694293;50.138416
18368009[D7a (KFZ7)];6262829;8.694307;50.13841
18368009[D7a (KFZ7)];6262830;8.694307;50.13839
18368009[D7a (KFZ7)];6262831;8.694307;50.138382
18368009[D7a (KFZ7)];6262832;8.694321;50.13837
18368009[D7a (KFZ7)];6262833;8.694349;50.13829
18368009[D7a (KFZ7)];6262834;8.694364;50.138264
18368009[D7a (KFZ7)];6262835;8.694421;50.13811
18368009[D7a (KFZ7)];6262836;8.694449;50.138058
18368009[D7a (KFZ7)];6262837;8.694549;50.137787
18368009[D7a (KFZ7)];6262838;8.694662;50.13751
18368009[D7a (KFZ7)];6262839;8.694705;50.13744
18368009[D7a (KFZ7)];6262840;8.694875;50.137043
18368009[D7a (KFZ7)];6262841;8.695059;50.13673
18368009[D7a (KFZ7)];6262842;8.695284;50.13647
18368009[D7a (KFZ7)];6262843;8.695608;50.136147
18368009[D7a (KFZ7)];6262844;8.696282;50.135654
18368009[D7a (KFZ7)];62628E;8.696417;50.135593
18889006[D5.2];61768S;8.687832;50.13064
18889006[D5.2];617681;8.688187;50.130535
18889006[D5.2];617682;8.6902075;50.12991
18889006[D5.2];61768E;8.690525;50.129845
18298008[D8];61969S;8.676345;50.120403
18298008[D8];619691;8.67609;50.12056
18298008[D8];619692;8.675859;50.120735
18298008[D8];61969E;8.675732;50.12094
18888005[D5 (KFZ2)];67857S;8.688234;50.13092
18888005[D5 (KFZ2)];678571;8.687029;50.131237
18888005[D5 (KFZ2)];678572;8.686253;50.131447
18888005[D5 (KFZ2)];67857E;8.686163;50.131477
18298009[D9];61969S;8.676345;50.120403
18298009[D9];619691;8.67609;50.12056
18298009[D9];619692;8.675859;50.120735
18298009[D9];61969E;8.675732;50.12094
18828003[D3 (KFZ2)];106623S;8.687943;50.1125
18828003[D3 (KFZ2)];1066231;8.688011;50.112347
18828003[D3 (KFZ2)];1066232;8.688046;50.11222
18828003[D3 (KFZ2)];1066233;8.688047;50.1122
18828003[D3 (KFZ2)];106623E;8.688035;50.111404
18945001[D1 (KFZ1)];106574S;8.6858;50.10564
18945001[D1 (KFZ1)];1065741;8.685328;50.10541
18945001[D1 (KFZ1)];106574E;8.68477;50.10516
18458003[D3 (KFZ2)];106550S;8.682394;50.10425
18458003[D3 (KFZ2)];1065501;8.682661;50.104332
18458003[D3 (KFZ2)];106550E;8.683227;50.104485
18828006[D6 (KFZ4)];31982S;8.689567;50.111347
18828006[D6 (KFZ4)];31982E;8.6882;50.111404
18304027[D20Schleif];106288S;8.676454;50.132183
18304027[D20Schleif];1062881;8.6760645;50.13214
18304027[D20Schleif];1062882;8.675024;50.132004
18304027[D20Schleif];1062883;8.674021;50.131874
18304027[D20Schleif];1062884;8.673087;50.131752
18304027[D20Schleif];1062885;8.672413;50.13171
18304027[D20Schleif];106288E;8.672307;50.13171
18367003[D20 (KFZ2)];106336S;8.694608;50.13109
18367003[D20 (KFZ2)];106336E;8.695112;50.132137
18371005[D30a];57850S;8.703801;50.14526
18371005[D30a];578501;8.703684;50.145073
18371005[D30a];578502;8.703562;50.144905
18371005[D30a];578503;8.703437;50.14479
18371005[D30a];578504;8.703154;50.144608
18371005[D30a];578505;8.702904;50.144413
18371005[D30a];578506;8.702838;50.144318
18371005[D30a];578507;8.702787;50.144135
18371005[D30a];578508;8.702809;50.14399
18371005[D30a];578509;8.702962;50.14372
18371005[D30a];5785010;8.7030735;50.14351
18371005[D30a];5785011;8.703217;50.143288
18371005[D30a];5785012;8.703206;50.143173
18371005[D30a];57850E;8.703105;50.143024
15050002[D10b (KFZ1)];61463S;8.728924;50.16281
15050002[D10b (KFZ1)];614631;8.728722;50.1625
15050002[D10b (KFZ1)];614632;8.728707;50.16248
15050002[D10b (KFZ1)];614633;8.728109;50.161858
15050002[D10b (KFZ1)];614634;8.727524;50.161415
15050002[D10b (KFZ1)];614635;8.727161;50.161182
15050002[D10b (KFZ1)];614636;8.726883;50.16099
15050002[D10b (KFZ1)];614637;8.725976;50.16049
15050002[D10b (KFZ1)];614638;8.725655;50.160324
15050002[D10b (KFZ1)];614639;8.724594;50.159817
15050002[D10b (KFZ1)];6146310;8.723834;50.15946
15050002[D10b (KFZ1)];6146311;8.723672;50.159378
15050002[D10b (KFZ1)];61463E;8.723053;50.15909
15050003[D3 (KFZ3)];107136S;8.717442;50.15472
15050003[D3 (KFZ3)];1071361;8.718079;50.155403
15050003[D3 (KFZ3)];1071362;8.718695;50.156136
15050003[D3 (KFZ3)];1071363;8.719051;50.156494
15050003[D3 (KFZ3)];1071364;8.719633;50.157
15050003[D3 (KFZ3)];1071365;8.720149;50.157383
15050003[D3 (KFZ3)];1071366;8.720672;50.157734
15050003[D3 (KFZ3)];1071367;8.721373;50.158115
15050003[D3 (KFZ3)];107136E;8.723329;50.159073
18298006[D6];61967S;8.675705;50.122147
18298006[D6];619671;8.675677;50.121754
18298006[D6];619672;8.675671;50.12164
18298006[D6];619673;8.675651;50.12128
18298006[D6];619674;8.675693;50.121006
18298006[D6];61967E;8.675732;50.12094
18889005[D5.1];61768S;8.687832;50.13064
18889005[D5.1];617681;8.688187;50.130535
18889005[D5.1];617682;8.6902075;50.12991
18889005[D5.1];61768E;8.690525;50.129845
18889004[D4];61791S;8.68714;50.130833
18889004[D4];617911;8.687297;50.13083
18889004[D4];617912;8.68775;50.130707
18889004[D4];617913;8.687898;50.130703
18889004[D4];61791E;8.688234;50.13092
18384018[D11b (KFZ11)];61879S;8.687624;50.11798
18384018[D11b (KFZ11)];618791;8.687809;50.117825
18384018[D11b (KFZ11)];618792;8.687945;50.11773
18384018[D11b (KFZ11)];61879E;8.68801;50.117653
18298007[D7];61967S;8.675705;50.122147
18298007[D7];619671;8.675677;50.121754
18298007[D7];619672;8.675671;50.12164
18298007[D7];619673;8.675651;50.12128
18298007[D7];619674;8.675693;50.121006
18298007[D7];61967E;8.675732;50.12094
18368011[D70a (KFZ7)];62628S;8.692216;50.14388
18368011[D70a (KFZ7)];626281;8.692218;50.14359
18368011[D70a (KFZ7)];626282;8.692288;50.14342
18368011[D70a (KFZ7)];626283;8.692346;50.143276
18368011[D70a (KFZ7)];626284;8.692488;50.142933
18368011[D70a (KFZ7)];626285;8.69253;50.142838
18368011[D70a (KFZ7)];626286;8.692644;50.142548
18368011[D70a (KFZ7)];626287;8.692743;50.142296
18368011[D70a (KFZ7)];626288;8.692814;50.142143
18368011[D70a (KFZ7)];626289;8.692943;50.14181
18368011[D70a (KFZ7)];6262810;8.693056;50.141533
18368011[D70a (KFZ7)];6262811;8.693227;50.14113
18368011[D70a (KFZ7)];6262812;8.693312;50.140915
18368011[D70a (KFZ7)];6262813;8.693511;50.140404
18368011[D70a (KFZ7)];6262814;8.693582;50.140213
18368011[D70a (KFZ7)];6262815;8.693639;50.140068
18368011[D70a (KFZ7)];6262816;8.693696;50.139927
18368011[D70a (KFZ7)];6262817;8.693752;50.139763
18368011[D70a (KFZ7)];6262818;8.693838;50.13957
18368011[D70a (KFZ7)];6262819;8.693909;50.13939
18368011[D70a (KFZ7)];6262820;8.693966;50.139233
18368011[D70a (KFZ7)];6262821;8.694022;50.13912
18368011[D70a (KFZ7)];6262822;8.694079;50.138958
18368011[D70a (KFZ7)];6262823;8.694137;50.13882
18368011[D70a (KFZ7)];6262824;8.694193;50.13868
18368011[D70a (KFZ7)];6262825;8.69425;50.138542
18368011[D70a (KFZ7)];6262826;8.694293;50.138443
18368011[D70a (KFZ7)];6262827;8.694293;50.138428
18368011[D70a (KFZ7)];6262828;8.694293;50.138416
18368011[D70a (KFZ7)];6262829;8.694307;50.13841
18368011[D70a (KFZ7)];6262830;8.694307;50.13839
18368011[D70a (KFZ7)];6262831;8.694307;50.138382
18368011[D70a (KFZ7)];6262832;8.694321;50.13837
18368011[D70a (KFZ7)];6262833;8.694349;50.13829
18368011[D70a (KFZ7)];6262834;8.694364;50.138264
18368011[D70a (KFZ7)];6262835;8.694421;50.13811
18368011[D70a (KFZ7)];6262836;8.694449;50.138058
18368011[D70a (KFZ7)];6262837;8.694549;50.137787
18368011[D70a (KFZ7)];6262838;8.694662;50.13751
18368011[D70a (KFZ7)];6262839;8.694705;50.13744
18368011[D70a (KFZ7)];6262840;8.694875;50.137043
18368011[D70a (KFZ7)];6262841;8.695059;50.13673
18368011[D70a (KFZ7)];6262842;8.695284;50.13647
18368011[D70a (KFZ7)];6262843;8.695608;50.136147
18368011[D70a (KFZ7)];6262844;8.696282;50.135654
18368011[D70a (KFZ7)];62628E;8.696417;50.135593
18304028[D21Schleif];106288S;8.676454;50.132183
18304028[D21Schleif];1062881;8.6760645;50.13214
18304028[D21Schleif];1062882;8.675024;50.132004
18304028[D21Schleif];1062883;8.674021;50.131874
18304028[D21Schleif];1062884;8.673087;50.131752
18304028[D21Schleif];1062885;8.672413;50.13171
18304028[D21Schleif];106288E;8.672307;50.13171
18178005[D20];61789S;8.689371;50.109497
18178005[D20];617891;8.688394;50.10956
18178005[D20];617892;8.6882;50.109573
18178005[D20];61789E;8.687761;50.1096
18349003[D3 (1)];74482S;8.678143;50.119183
18349003[D3 (1)];744821;8.67884;50.118095
18349003[D3 (1)];74482E;8.678982;50.117847
18330001[D10a (KFZ1)];61757S;8.688521;50.11877
18330001[D10a (KFZ1)];617571;8.687271;50.11977
18330001[D10a (KFZ1)];617572;8.687039;50.119892
18330001[D10a (KFZ1)];61757E;8.686777;50.119972
17371002[D2 (KFZ3)];105808S;8.658248;50.078243
17371002[D2 (KFZ3)];1058081;8.657831;50.0788
17371002[D2 (KFZ3)];105808E;8.657591;50.0792
17370030[D6];61369S;8.657591;50.0792
17370030[D6];613691;8.657505;50.079403
17370030[D6];613692;8.657263;50.080048
17370030[D6];613693;8.657192;50.080208
17370030[D6];61369E;8.657177;50.080257
18360001[D1 (KFZ1/FU21)];61878S;8.6902075;50.119827
18360001[D1 (KFZ1/FU21)];618781;8.690407;50.120193
18360001[D1 (KFZ1/FU21)];61878E;8.690613;50.12078
15426003[D3];105176S;8.652463;50.115643
15426003[D3];1051761;8.652097;50.115646
15426003[D3];1051762;8.651937;50.11564
15426003[D3];1051763;8.651838;50.11561
15426003[D3];105176E;8.65179;50.11558
18302002[D2 (KFZ1)];61936S;8.672907;50.128098
18302002[D2 (KFZ1)];619361;8.673307;50.127243
18302002[D2 (KFZ1)];619362;8.673632;50.12675
18302002[D2 (KFZ1)];61936E;8.673755;50.126705
17790012[D12 (KFZ7)];109522S;8.658849;50.095776
17790012[D12 (KFZ7)];1095221;8.659107;50.095863
17790012[D12 (KFZ7)];1095222;8.659513;50.09607
17790012[D12 (KFZ7)];1095223;8.660097;50.09633
17790012[D12 (KFZ7)];1095224;8.660447;50.096485
17790012[D12 (KFZ7)];109522E;8.660627;50.0966
18889003[D3];61791S;8.68714;50.130833
18889003[D3];617911;8.687297;50.13083
18889003[D3];617912;8.68775;50.130707
18889003[D3];617913;8.687898;50.130703
18889003[D3];61791E;8.688234;50.13092
15430080[D38];105251S;8.657353;50.111256
15430080[D38];1052511;8.656887;50.111526
15430080[D38];1052512;8.656405;50.111805
15430080[D38];1052513;8.655778;50.112164
15430080[D38];1052514;8.65522;50.11249
15430080[D38];105251E;8.65522;50.112495
17378011[D11];74302S;8.669054;50.10087
17378011[D11];743021;8.668331;50.10027
17378011[D11];74302E;8.668236;50.100204
18384014[D7a (KFZ7)];106650S;8.687624;50.11798
18384014[D7a (KFZ7)];1066501;8.687778;50.117958
18384014[D7a (KFZ7)];106650E;8.688156;50.117825
15430076[D34];105251S;8.657353;50.111256
15430076[D34];1052511;8.656887;50.111526
15430076[D34];1052512;8.656405;50.111805
15430076[D34];1052513;8.655778;50.112164
15430076[D34];1052514;8.65522;50.11249
15430076[D34];105251E;8.65522;50.112495
18889002[D2];106304S;8.689977;50.130386
18889002[D2];106304E;8.688234;50.13092
15430079[D37];105251S;8.657353;50.111256
15430079[D37];1052511;8.656887;50.111526
15430079[D37];1052512;8.656405;50.111805
15430079[D37];1052513;8.655778;50.112164
15430079[D37];1052514;8.65522;50.11249
15430079[D37];105251E;8.65522;50.112495
17414001[D1];105722S;8.670795;50.09598
17414001[D1];1057221;8.670868;50.095848
17414001[D1];1057222;8.670965;50.095787
17414001[D1];1057223;8.671086;50.095753
17414001[D1];1057224;8.671265;50.09574
17414001[D1];1057225;8.671372;50.095757
17414001[D1];105722E;8.671402;50.095787
17790015[D15 (KFZ9)];107782S;8.661614;50.097042
17790015[D15 (KFZ9)];1077821;8.66141;50.096966
17790015[D15 (KFZ9)];1077822;8.6608;50.09673
17790015[D15 (KFZ9)];107782E;8.660627;50.0966
17400008[D8];107710S;8.652352;50.08844
17400008[D8];107710E;8.651634;50.08849
17386018[gs18];74256S;8.64284;50.091274
17386018[gs18];742561;8.642282;50.090996
17386018[gs18];742562;8.640764;50.090366
17386018[gs18];742563;8.63995;50.089966
17386018[gs18];742564;8.6395235;50.089775
17386018[gs18];742565;8.639194;50.089622
17386018[gs18];742566;8.6388035;50.089447
17386018[gs18];74256E;8.638801;50.089447
15426004[D4];105176S;8.652463;50.115643
15426004[D4];1051761;8.652097;50.115646
15426004[D4];1051762;8.651937;50.11564
15426004[D4];1051763;8.651838;50.11561
15426004[D4];105176E;8.65179;50.11558
18349005[D5 (7)];106748S;8.679616;50.118
18349005[D5 (7)];1067481;8.679488;50.118042
18349005[D5 (7)];1067482;8.679354;50.11802
18349005[D5 (7)];1067483;8.679255;50.118023
18349005[D5 (7)];1067484;8.679152;50.11804
18349005[D5 (7)];1067485;8.679038;50.11807
18349005[D5 (7)];106748E;8.678964;50.118107
15426005[D5];105176S;8.652463;50.115643
15426005[D5];1051761;8.652097;50.115646
15426005[D5];1051762;8.651937;50.11564
15426005[D5];1051763;8.651838;50.11561
15426005[D5];105176E;8.65179;50.11558
17407005[D5 (KFZ3)];105940S;8.638484;50.083828
17407005[D5 (KFZ3)];1059401;8.638484;50.083828
17407005[D5 (KFZ3)];1059402;8.638652;50.082394
17407005[D5 (KFZ3)];1059403;8.638848;50.08201
17407005[D5 (KFZ3)];105940E;8.639136;50.081615
17382006[D6 (4)];61699S;8.662311;50.104153
17382006[D6 (4)];616991;8.662726;50.10369
17382006[D6 (4)];616992;8.662901;50.103508
17382006[D6 (4)];61699E;8.663008;50.103367
17370027[D3];61369S;8.657591;50.0792
17370027[D3];613691;8.657505;50.079403
17370027[D3];613692;8.657263;50.080048
17370027[D3];613693;8.657192;50.080208
17370027[D3];61369E;8.657177;50.080257
15430020[D19];105246S;8.658847;50.11039
15430020[D19];1052461;8.658465;50.110607
15430020[D19];1052462;8.658157;50.11078
15430020[D19];1052463;8.65799;50.110878
15430020[D19];1052464;8.657542;50.111145
15430020[D19];105246E;8.657353;50.111256
15429004[D4];105194S;8.65464;50.1109
15429004[D4];1051941;8.655305;50.11152
15429004[D4];1051942;8.655443;50.111618
15429004[D4];105194E;8.655536;50.11163
15430077[D35];105251S;8.657353;50.111256
15430077[D35];1052511;8.656887;50.111526
15430077[D35];1052512;8.656405;50.111805
15430077[D35];1052513;8.655778;50.112164
15430077[D35];1052514;8.65522;50.11249
15430077[D35];105251E;8.65522;50.112495
15430012[D11];105195S;8.655536;50.11163
15430012[D11];105195E;8.657158;50.110893
15430078[D36];105251S;8.657353;50.111256
15430078[D36];1052511;8.656887;50.111526
15430078[D36];1052512;8.656405;50.111805
15430078[D36];1052513;8.655778;50.112164
15430078[D36];1052514;8.65522;50.11249
15430078[D36];105251E;8.65522;50.112495
17372004[D4];61300S;8.652352;50.08844
17372004[D4];613001;8.652634;50.088413
17372004[D4];613002;8.654298;50.08833
17372004[D4];613003;8.656953;50.0882
17372004[D4];613004;8.658546;50.088116
17372004[D4];61300E;8.659636;50.08806
18887006[D20 (KFZ2)];74661S;8.6856785;50.131634
18887006[D20 (KFZ2)];746611;8.685119;50.13165
18887006[D20 (KFZ2)];746612;8.684783;50.13163
