point_id;road_id
616991;17382007[D7 (4)]
616992;17382007[D7 (4)]
61699E;17382007[D7 (4)]
33865S;18302005[D5 (KFZ4)]
33865E;18302005[D5 (KFZ4)]
73059S;483492751[A66/11FRO-65]
730591;483492751[A66/11FRO-65]
730592;483492751[A66/11FRO-65]
730593;483492751[A66/11FRO-65]
730594;483492751[A66/11FRO-65]
730595;483492751[A66/11FRO-65]
730596;483492751[A66/11FRO-65]
73059E;483492751[A66/11FRO-65]
74059S;18891007[D7 (2)]
74059E;18891007[D7 (2)]
61830S;18365022[D30a (Video)]
618301;18365022[D30a (Video)]
61830E;18365022[D30a (Video)]
74700S;18304013[D13]
747001;18304013[D13]
747002;18304013[D13]
747003;18304013[D13]
747004;18304013[D13]
747005;18304013[D13]
74700E;18304013[D13]
74467S;18365018[D10a (Video)]
744671;18365018[D10a (Video)]
74467E;18365018[D10a (Video)]
74700S;18304014[D14]
747001;18304014[D14]
747002;18304014[D14]
747003;18304014[D14]
747004;18304014[D14]
747005;18304014[D14]
74700E;18304014[D14]
74650S;18532001[D1 (KFZ2)]
746501;18532001[D1 (KFZ2)]
746502;18532001[D1 (KFZ2)]
74650E;18532001[D1 (KFZ2)]
61865S;18361001[D10a (KFZ1)]
618651;18361001[D10a (KFZ1)]
618652;18361001[D10a (KFZ1)]
61865E;18361001[D10a (KFZ1)]
106340S;18368002[D10b (KFZ1)]
106340E;18368002[D10b (KFZ1)]
45408S;17382010[D10 (3)]
454081;17382010[D10 (3)]
45408E;17382010[D10 (3)]
61288S;17382004[D4 (2)]
612881;17382004[D4 (2)]
61288E;17382004[D4 (2)]
106423S;18897001[D1 (1)]
1064231;18897001[D1 (1)]
1064232;18897001[D1 (1)]
1064233;18897001[D1 (1)]
1064234;18897001[D1 (1)]
1064235;18897001[D1 (1)]
1064236;18897001[D1 (1)]
1064237;18897001[D1 (1)]
106423E;18897001[D1 (1)]
34200S;18350001[D1 (KFZ1)]
342001;18350001[D1 (KFZ1)]
342002;18350001[D1 (KFZ1)]
342003;18350001[D1 (KFZ1)]
342004;18350001[D1 (KFZ1)]
342005;18350001[D1 (KFZ1)]
34200E;18350001[D1 (KFZ1)]
62079S;18371010[D600]
620791;18371010[D600]
62079E;18371010[D600]
73470S;483492743[A648/10FKO-66]
734701;483492743[A648/10FKO-66]
734702;483492743[A648/10FKO-66]
734703;483492743[A648/10FKO-66]
734704;483492743[A648/10FKO-66]
734705;483492743[A648/10FKO-66]
734706;483492743[A648/10FKO-66]
734707;483492743[A648/10FKO-66]
734708;483492743[A648/10FKO-66]
73470E;483492743[A648/10FKO-66]
105190S;15427001[D1]
1051901;15427001[D1]
1051902;15427001[D1]
1051903;15427001[D1]
1051904;15427001[D1]
1051905;15427001[D1]
1051906;15427001[D1]
1051907;15427001[D1]
1051908;15427001[D1]
1051909;15427001[D1]
10519010;15427001[D1]
105190E;15427001[D1]
74755S;17378003[D3]
747551;17378003[D3]
747552;17378003[D3]
74755E;17378003[D3]
110257S;18891004[D4 (4)]
110257E;18891004[D4 (4)]
61875S;18383005[D3 (KFZ3)]
618751;18383005[D3 (KFZ3)]
618752;18383005[D3 (KFZ3)]
61875E;18383005[D3 (KFZ3)]
57854S;483492733[A661/2OS-97]
578541;483492733[A661/2OS-97]
578542;483492733[A661/2OS-97]
578543;483492733[A661/2OS-97]
578544;483492733[A661/2OS-97]
578545;483492733[A661/2OS-97]
578546;483492733[A661/2OS-97]
578547;483492733[A661/2OS-97]
578548;483492733[A661/2OS-97]
578549;483492733[A661/2OS-97]
5785410;483492733[A661/2OS-97]
5785411;483492733[A661/2OS-97]
5785412;483492733[A661/2OS-97]
5785413;483492733[A661/2OS-97]
5785414;483492733[A661/2OS-97]
5785415;483492733[A661/2OS-97]
5785416;483492733[A661/2OS-97]
5785417;483492733[A661/2OS-97]
5785418;483492733[A661/2OS-97]
5785419;483492733[A661/2OS-97]
5785420;483492733[A661/2OS-97]
5785421;483492733[A661/2OS-97]
5785422;483492733[A661/2OS-97]
5785423;483492733[A661/2OS-97]
5785424;483492733[A661/2OS-97]
5785425;483492733[A661/2OS-97]
57854E;483492733[A661/2OS-97]
106648S;18384006[D3a (KFZ3)]
1066481;18384006[D3a (KFZ3)]
106648E;18384006[D3a (KFZ3)]
73469S;483492745[A648/11FKO-10]
734691;483492745[A648/11FKO-10]
734692;483492745[A648/11FKO-10]
734693;483492745[A648/11FKO-10]
734694;483492745[A648/11FKO-10]
734695;483492745[A648/11FKO-10]
73469E;483492745[A648/11FKO-10]
105705S;17375026[D2]
105705E;17375026[D2]
106411S;18896012[D12 (41)]
106411E;18896012[D12 (41)]
73470S;483492742[A648/10FKO-65]
734701;483492742[A648/10FKO-65]
734702;483492742[A648/10FKO-65]
734703;483492742[A648/10FKO-65]
734704;483492742[A648/10FKO-65]
734705;483492742[A648/10FKO-65]
734706;483492742[A648/10FKO-65]
734707;483492742[A648/10FKO-65]
734708;483492742[A648/10FKO-65]
73470E;483492742[A648/10FKO-65]
74661S;18887007[D20a (KFZ2)]
746611;18887007[D20a (KFZ2)]
746612;18887007[D20a (KFZ2)]
74661E;18887007[D20a (KFZ2)]
59246S;483492749[A66/15FRO-81]
592461;483492749[A66/15FRO-81]
59246E;483492749[A66/15FRO-81]
109242S;18311001[D1 (KFZ1)]
1092421;18311001[D1 (KFZ1)]
1092422;18311001[D1 (KFZ1)]
109242E;18311001[D1 (KFZ1)]
107704S;18303002[D2 (1)]
107704E;18303002[D2 (1)]
57915S;483492750[A66/13FRO-129]
579151;483492750[A66/13FRO-129]
579152;483492750[A66/13FRO-129]
579153;483492750[A66/13FRO-129]
579154;483492750[A66/13FRO-129]
579155;483492750[A66/13FRO-129]
57915E;483492750[A66/13FRO-129]
61304S;17408004[D4 (KFZ2)]
613041;17408004[D4 (KFZ2)]
613042;17408004[D4 (KFZ2)]
613043;17408004[D4 (KFZ2)]
613044;17408004[D4 (KFZ2)]
61304E;17408004[D4 (KFZ2)]
74059S;18891005[D5 (2)]
74059E;18891005[D5 (2)]
74678S;483492747[A66/10FRO-2]
746781;483492747[A66/10FRO-2]
746782;483492747[A66/10FRO-2]
746783;483492747[A66/10FRO-2]
746784;483492747[A66/10FRO-2]
746785;483492747[A66/10FRO-2]
746786;483492747[A66/10FRO-2]
746787;483492747[A66/10FRO-2]
746788;483492747[A66/10FRO-2]
746789;483492747[A66/10FRO-2]
7467810;483492747[A66/10FRO-2]
7467811;483492747[A66/10FRO-2]
74678E;483492747[A66/10FRO-2]
61292S;17380004[D1]
612921;17380004[D1]
612922;17380004[D1]
612923;17380004[D1]
61292E;17380004[D1]
61292S;17380006[D3]
612921;17380006[D3]
612922;17380006[D3]
612923;17380006[D3]
61292E;17380006[D3]
61292S;17380005[D2]
612921;17380005[D2]
612922;17380005[D2]
612923;17380005[D2]
61292E;17380005[D2]
61292S;17380007[D4]
612921;17380007[D4]
612922;17380007[D4]
612923;17380007[D4]
61292E;17380007[D4]
37105S;18457011[D11 (KFZ9)]
371051;18457011[D11 (KFZ9)]
371052;18457011[D11 (KFZ9)]
371053;18457011[D11 (KFZ9)]
371054;18457011[D11 (KFZ9)]
37105E;18457011[D11 (KFZ9)]
106574S;18945002[D2 (KFZ1)]
1065741;18945002[D2 (KFZ1)]
106574E;18945002[D2 (KFZ1)]
61927S;18304023[D23]
619271;18304023[D23]
619272;18304023[D23]
61927E;18304023[D23]
74467S;18365019[D10b (Video)]
744671;18365019[D10b (Video)]
74467E;18365019[D10b (Video)]
109235S;18308002[D2 (KFZ2)]
1092351;18308002[D2 (KFZ2)]
109235E;18308002[D2 (KFZ2)]
109227S;18318001[D1 (KFZ)]
1092271;18318001[D1 (KFZ)]
109227E;18318001[D1 (KFZ)]
61927S;18304022[D22]
619271;18304022[D22]
619272;18304022[D22]
61927E;18304022[D22]
74744S;17391001[D1]
747441;17391001[D1]
74744E;17391001[D1]
106007S;17391005[D5]
106007E;17391005[D5]
74745S;17391007[D7]
747451;17391007[D7]
74745E;17391007[D7]
105256S;15428004[D4]
1052561;15428004[D4]
105256E;15428004[D4]
64449S;18896010[D10 (5)]
644491;18896010[D10 (5)]
64449E;18896010[D10 (5)]
41528S;17391003[D3]
415281;17391003[D3]
415282;17391003[D3]
415283;17391003[D3]
415284;17391003[D3]
415285;17391003[D3]
41528E;17391003[D3]
34088S;18301005[D5 (2)]
340881;18301005[D5 (2)]
34088E;18301005[D5 (2)]
60769S;18887010[D20d (KFZ2)]
607691;18887010[D20d (KFZ2)]
607692;18887010[D20d (KFZ2)]
607693;18887010[D20d (KFZ2)]
607694;18887010[D20d (KFZ2)]
607695;18887010[D20d (KFZ2)]
607696;18887010[D20d (KFZ2)]
607697;18887010[D20d (KFZ2)]
607698;18887010[D20d (KFZ2)]
607699;18887010[D20d (KFZ2)]
60769E;18887010[D20d (KFZ2)]
61965S;18301003[D3 (3)]
61965E;18301003[D3 (3)]
110257S;18891003[D3 (4)]
110257E;18891003[D3 (4)]
61974S;18297002[D2 (1)]
619741;18297002[D2 (1)]
619742;18297002[D2 (1)]
619743;18297002[D2 (1)]
619744;18297002[D2 (1)]
61974E;18297002[D2 (1)]
74470S;18365025[D40b (Video)]
74470E;18365025[D40b (Video)]
106412S;18896011[D11 (2)]
1064121;18896011[D11 (2)]
1064122;18896011[D11 (2)]
1064123;18896011[D11 (2)]
1064124;18896011[D11 (2)]
106412E;18896011[D11 (2)]
105228S;15436003[D3]
1052281;15436003[D3]
1052282;15436003[D3]
105228E;15436003[D3]
37958S;17392004[D4]
37958E;17392004[D4]
41526S;17391009[D9]
415261;17391009[D9]
415262;17391009[D9]
415263;17391009[D9]
41526E;17391009[D9]
74231S;17391010[D10]
742311;17391010[D10]
742312;17391010[D10]
74231E;17391010[D10]
41528S;17391004[D4]
415281;17391004[D4]
415282;17391004[D4]
415283;17391004[D4]
415284;17391004[D4]
415285;17391004[D4]
41528E;17391004[D4]
74745S;17391008[D8]
747451;17391008[D8]
74745E;17391008[D8]
31105S;18365021[D20b (Video)]
31105E;18365021[D20b (Video)]
109255S;18304018[D18]
1092551;18304018[D18]
1092552;18304018[D18]
109255E;18304018[D18]
74470S;18365024[D40a (Video)]
74470E;18365024[D40a (Video)]
109238S;18309004[D4 (KFZ2)]
1092381;18309004[D4 (KFZ2)]
109238E;18309004[D4 (KFZ2)]
109240S;18310002[D2 (KFZ2)]
1092401;18310002[D2 (KFZ2)]
1092402;18310002[D2 (KFZ2)]
1092403;18310002[D2 (KFZ2)]
109240E;18310002[D2 (KFZ2)]
61824S;18309001[D1 (KFZ1)]
618241;18309001[D1 (KFZ1)]
618242;18309001[D1 (KFZ1)]
618243;18309001[D1 (KFZ1)]
618244;18309001[D1 (KFZ1)]
618245;18309001[D1 (KFZ1)]
618246;18309001[D1 (KFZ1)]
61824E;18309001[D1 (KFZ1)]
32687S;18314003[D30 (KFZ3)]
326871;18314003[D30 (KFZ3)]
326872;18314003[D30 (KFZ3)]
32687E;18314003[D30 (KFZ3)]
109585S;18237002[D2]
109585E;18237002[D2]
109255S;18304017[D17]
1092551;18304017[D17]
1092552;18304017[D17]
109255E;18304017[D17]
61948S;18303014[D14 (5)]
619481;18303014[D14 (5)]
619482;18303014[D14 (5)]
61948E;18303014[D14 (5)]
109569S;18350019[D19 (KFZ5)]
109569E;18350019[D19 (KFZ5)]
31617S;18896007[D7 (4)]
316171;18896007[D7 (4)]
31617E;18896007[D7 (4)]
37964S;17394003[D3]
37964E;17394003[D3]
106969S;398331143[A661/31OFN-2]
1069691;398331143[A661/31OFN-2]
1069692;398331143[A661/31OFN-2]
106969E;398331143[A661/31OFN-2]
106969S;398331142[A661/31OFN-1]
1069691;398331142[A661/31OFN-1]
1069692;398331142[A661/31OFN-1]
106969E;398331142[A661/31OFN-1]
60985S;483492735[A661/23FRS-97]
609851;483492735[A661/23FRS-97]
609852;483492735[A661/23FRS-97]
609853;483492735[A661/23FRS-97]
609854;483492735[A661/23FRS-97]
609855;483492735[A661/23FRS-97]
609856;483492735[A661/23FRS-97]
609857;483492735[A661/23FRS-97]
609858;483492735[A661/23FRS-97]
609859;483492735[A661/23FRS-97]
6098510;483492735[A661/23FRS-97]
6098511;483492735[A661/23FRS-97]
6098512;483492735[A661/23FRS-97]
6098513;483492735[A661/23FRS-97]
6098514;483492735[A661/23FRS-97]
6098515;483492735[A661/23FRS-97]
6098516;483492735[A661/23FRS-97]
6098517;483492735[A661/23FRS-97]
6098518;483492735[A661/23FRS-97]
6098519;483492735[A661/23FRS-97]
6098520;483492735[A661/23FRS-97]
6098521;483492735[A661/23FRS-97]
6098522;483492735[A661/23FRS-97]
6098523;483492735[A661/23FRS-97]
6098524;483492735[A661/23FRS-97]
6098525;483492735[A661/23FRS-97]
6098526;483492735[A661/23FRS-97]
6098527;483492735[A661/23FRS-97]
6098528;483492735[A661/23FRS-97]
6098529;483492735[A661/23FRS-97]
6098530;483492735[A661/23FRS-97]
6098531;483492735[A661/23FRS-97]
6098532;483492735[A661/23FRS-97]
6098533;483492735[A661/23FRS-97]
60985E;483492735[A661/23FRS-97]
105179S;15425029[D5]
1051791;15425029[D5]
1051792;15425029[D5]
1051793;15425029[D5]
1051794;15425029[D5]
105179E;15425029[D5]
74469S;18891001[D1 (1)]
744691;18891001[D1 (1)]
74469E;18891001[D1 (1)]
41525S;483492739[A5/28FKN-65]
415251;483492739[A5/28FKN-65]
415252;483492739[A5/28FKN-65]
415253;483492739[A5/28FKN-65]
415254;483492739[A5/28FKN-65]
415255;483492739[A5/28FKN-65]
415256;483492739[A5/28FKN-65]
415257;483492739[A5/28FKN-65]
415258;483492739[A5/28FKN-65]
415259;483492739[A5/28FKN-65]
41525E;483492739[A5/28FKN-65]
109209S;18317003[D3 (KFZ2)]
1092091;18317003[D3 (KFZ2)]
1092092;18317003[D3 (KFZ2)]
1092093;18317003[D3 (KFZ2)]
1092094;18317003[D3 (KFZ2)]
1092095;18317003[D3 (KFZ2)]
109209E;18317003[D3 (KFZ2)]
41780S;483492740[B44/104FSN-33]
417801;483492740[B44/104FSN-33]
417802;483492740[B44/104FSN-33]
417803;483492740[B44/104FSN-33]
417804;483492740[B44/104FSN-33]
417805;483492740[B44/104FSN-33]
41780E;483492740[B44/104FSN-33]
34434S;18820003[D3 (KFZ)]
34434E;18820003[D3 (KFZ)]
60768S;18887002[D10a (KFZ1)]
607681;18887002[D10a (KFZ1)]
607682;18887002[D10a (KFZ1)]
607683;18887002[D10a (KFZ1)]
607684;18887002[D10a (KFZ1)]
607685;18887002[D10a (KFZ1)]
607686;18887002[D10a (KFZ1)]
607687;18887002[D10a (KFZ1)]
607688;18887002[D10a (KFZ1)]
607689;18887002[D10a (KFZ1)]
6076810;18887002[D10a (KFZ1)]
6076811;18887002[D10a (KFZ1)]
6076812;18887002[D10a (KFZ1)]
6076813;18887002[D10a (KFZ1)]
6076814;18887002[D10a (KFZ1)]
6076815;18887002[D10a (KFZ1)]
6076816;18887002[D10a (KFZ1)]
6076817;18887002[D10a (KFZ1)]
60768E;18887002[D10a (KFZ1)]
31617S;18896009[D9 (4)]
316171;18896009[D9 (4)]
31617E;18896009[D9 (4)]
106007S;17391006[D6]
106007E;17391006[D6]
74744S;17391002[D2]
747441;17391002[D2]
74744E;17391002[D2]
37774S;17397001[D1]
377741;17397001[D1]
37774E;17397001[D1]
74469S;18891002[D2 (1)]
744691;18891002[D2 (1)]
74469E;18891002[D2 (1)]
61817S;18436011[D8]
618171;18436011[D8]
618172;18436011[D8]
61817E;18436011[D8]
109944S;17388003[DET 3 (3)]
109944E;17388003[DET 3 (3)]
34162S;18298002[D2]
341621;18298002[D2]
341622;18298002[D2]
34162E;18298002[D2]
107661S;18887014[D40a (KFZ4)]
1076611;18887014[D40a (KFZ4)]
1076612;18887014[D40a (KFZ4)]
1076613;18887014[D40a (KFZ4)]
1076614;18887014[D40a (KFZ4)]
1076615;18887014[D40a (KFZ4)]
1076616;18887014[D40a (KFZ4)]
107661E;18887014[D40a (KFZ4)]
105713S;17375038[D14]
1057131;17375038[D14]
1057132;17375038[D14]
105713E;17375038[D14]
105256S;15428005[D5]
1052561;15428005[D5]
105256E;15428005[D5]
107346S;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
1073461;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
1073462;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
1073463;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
1073464;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
1073465;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
1073466;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
1073467;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
1073468;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
1073469;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
10734610;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
107346E;210501020[MQ1_VBS_WWW4: IRD 2, 1.UEFS, FR Ost]
106558S;18945003[D3 (KFZ2)]
106558E;18945003[D3 (KFZ2)]
74659S;18366014[D120 (KFZ12)]
746591;18366014[D120 (KFZ12)]
74659E;18366014[D120 (KFZ12)]
74659S;18366003[D20 (KFZ2)]
746591;18366003[D20 (KFZ2)]
74659E;18366003[D20 (KFZ2)]
74466S;18364002[D2 (KFZ1)]
74466E;18364002[D2 (KFZ1)]
37797S;17398003[D3]
377971;17398003[D3]
377972;17398003[D3]
377973;17398003[D3]
37797E;17398003[D3]
106008S;210101010[MQ1_SM3: IRD 1, Re-Einb.FS, FR Ost]
1060081;210101010[MQ1_SM3: IRD 1, Re-Einb.FS, FR Ost]
106008E;210101010[MQ1_SM3: IRD 1, Re-Einb.FS, FR Ost]
105937S;17407004[D4 (KFZ2)]
1059371;17407004[D4 (KFZ2)]
105937E;17407004[D4 (KFZ2)]
106008S;210101030[MQ1_SM3: IRD 3, 1. UEFS, FR Ost]
1060081;210101030[MQ1_SM3: IRD 3, 1. UEFS, FR Ost]
106008E;210101030[MQ1_SM3: IRD 3, 1. UEFS, FR Ost]
107346S;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
1073461;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
1073462;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
1073463;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
1073464;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
1073465;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
1073466;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
1073467;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
1073468;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
1073469;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
10734610;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
107346E;210501010[MQ1_VBS_WWW4: IRD 1, HFS, FR Ost]
41460S;17378001[D1]
414601;17378001[D1]
41460E;17378001[D1]
105931S;17403001[D1 (KFZ1)]
105931E;17403001[D1 (KFZ1)]
106975S;210502010[MQ2_VBS_WWW4: IRD 3, HFS, FR West]
1069751;210502010[MQ2_VBS_WWW4: IRD 3, HFS, FR West]
1069752;210502010[MQ2_VBS_WWW4: IRD 3, HFS, FR West]
1069753;210502010[MQ2_VBS_WWW4: IRD 3, HFS, FR West]
1069754;210502010[MQ2_VBS_WWW4: IRD 3, HFS, FR West]
1069755;210502010[MQ2_VBS_WWW4: IRD 3, HFS, FR West]
106975E;210502010[MQ2_VBS_WWW4: IRD 3, HFS, FR West]
73089S;17353004[D4 (2)]
730891;17353004[D4 (2)]
730892;17353004[D4 (2)]
73089E;17353004[D4 (2)]
105247S;15430016[D15]
105247E;15430016[D15]
106419S;18896006[D6 (3)]
1064191;18896006[D6 (3)]
1064192;18896006[D6 (3)]
106419E;18896006[D6 (3)]
109520S;17790018[D18 (KFZ11)]
109520E;17790018[D18 (KFZ11)]
105765S;17427005[D5]
1057651;17427005[D5]
105765E;17427005[D5]
105771S;17385004[D4]
1057711;17385004[D4]
105771E;17385004[D4]
105768S;17385005[D5]
1057681;17385005[D5]
105768E;17385005[D5]
105247S;15430015[D14]
105247E;15430015[D14]
106008S;210101020[MQ1_SM3: IRD 2, HFS, FR Ost]
1060081;210101020[MQ1_SM3: IRD 2, HFS, FR Ost]
106008E;210101020[MQ1_SM3: IRD 2, HFS, FR Ost]
61220S;210302010[MQ2_VBS_WWW1: IRD 2, HFS, FR West]
612201;210302010[MQ2_VBS_WWW1: IRD 2, HFS, FR West]
612202;210302010[MQ2_VBS_WWW1: IRD 2, HFS, FR West]
612203;210302010[MQ2_VBS_WWW1: IRD 2, HFS, FR West]
612204;210302010[MQ2_VBS_WWW1: IRD 2, HFS, FR West]
612205;210302010[MQ2_VBS_WWW1: IRD 2, HFS, FR West]
612206;210302010[MQ2_VBS_WWW1: IRD 2, HFS, FR West]
61220E;210302010[MQ2_VBS_WWW1: IRD 2, HFS, FR West]
74754S;17377005[D5]
747541;17377005[D5]
74754E;17377005[D5]
110112S;18197002[D4]
1101121;18197002[D4]
1101122;18197002[D4]
110112E;18197002[D4]
61817S;18436012[D40a]
618171;18436012[D40a]
618172;18436012[D40a]
61817E;18436012[D40a]
37959S;17392001[D1]
379591;17392001[D1]
37959E;17392001[D1]
107707S;18303011[D11 (7)]
1077071;18303011[D11 (7)]
1077072;18303011[D11 (7)]
1077073;18303011[D11 (7)]
107707E;18303011[D11 (7)]
61305S;17405001[D1 (1)]
613051;17405001[D1 (1)]
61305E;17405001[D1 (1)]
74466S;18364001[D1 (KFZ1)]
74466E;18364001[D1 (KFZ1)]
61969S;18298001[D1]
619691;18298001[D1]
619692;18298001[D1]
61969E;18298001[D1]
105262S;15425025[D1]
1052621;15425025[D1]
1052622;15425025[D1]
1052623;15425025[D1]
1052624;15425025[D1]
1052625;15425025[D1]
1052626;15425025[D1]
1052627;15425025[D1]
1052628;15425025[D1]
1052629;15425025[D1]
10526210;15425025[D1]
10526211;15425025[D1]
10526212;15425025[D1]
10526213;15425025[D1]
105262E;15425025[D1]
110107S;18197004[D5a]
1101071;18197004[D5a]
1101072;18197004[D5a]
1101073;18197004[D5a]
1101074;18197004[D5a]
1101075;18197004[D5a]
1101076;18197004[D5a]
110107E;18197004[D5a]
61303S;17405004[D4 (2)]
613031;17405004[D4 (2)]
613032;17405004[D4 (2)]
613033;17405004[D4 (2)]
613034;17405004[D4 (2)]
61303E;17405004[D4 (2)]
110107S;18197003[D5]
1101071;18197003[D5]
1101072;18197003[D5]
1101073;18197003[D5]
1101074;18197003[D5]
1101075;18197003[D5]
1101076;18197003[D5]
110107E;18197003[D5]
109219S;18314001[D10 (KFZ1)]
1092191;18314001[D10 (KFZ1)]
1092192;18314001[D10 (KFZ1)]
109219E;18314001[D10 (KFZ1)]
109580S;18237005[D5]
1095801;18237005[D5]
1095802;18237005[D5]
109580E;18237005[D5]
61318S;17377004[D4]
613181;17377004[D4]
613182;17377004[D4]
61318E;17377004[D4]
105247S;15430017[D16]
105247E;15430017[D16]
34176S;18297005[D5 (2)]
341761;18297005[D5 (2)]
341762;18297005[D5 (2)]
34176E;18297005[D5 (2)]
74754S;17377007[D7]
747541;17377007[D7]
74754E;17377007[D7]
61221S;210301010[MQ1_VBS_WWW1: IRD 1, HFS, FR Ost]
612211;210301010[MQ1_VBS_WWW1: IRD 1, HFS, FR Ost]
612212;210301010[MQ1_VBS_WWW1: IRD 1, HFS, FR Ost]
612213;210301010[MQ1_VBS_WWW1: IRD 1, HFS, FR Ost]
612214;210301010[MQ1_VBS_WWW1: IRD 1, HFS, FR Ost]
612215;210301010[MQ1_VBS_WWW1: IRD 1, HFS, FR Ost]
612216;210301010[MQ1_VBS_WWW1: IRD 1, HFS, FR Ost]
61221E;210301010[MQ1_VBS_WWW1: IRD 1, HFS, FR Ost]
74754S;17377008[D8]
747541;17377008[D8]
74754E;17377008[D8]
106412S;18896003[D3 (2)]
1064121;18896003[D3 (2)]
1064122;18896003[D3 (2)]
1064123;18896003[D3 (2)]
1064124;18896003[D3 (2)]
106412E;18896003[D3 (2)]
74754S;17377006[D6]
747541;17377006[D6]
74754E;17377006[D6]
110107S;18197014[D5b]
1101071;18197014[D5b]
1101072;18197014[D5b]
1101073;18197014[D5b]
1101074;18197014[D5b]
1101075;18197014[D5b]
1101076;18197014[D5b]
110107E;18197014[D5b]
110227S;18350004[D4 (KFZ6)]
110227E;18350004[D4 (KFZ6)]
106419S;18896005[D5 (3)]
1064191;18896005[D5 (3)]
1064192;18896005[D5 (3)]
106419E;18896005[D5 (3)]
61306S;17453006[D2d (KFZ2)]
613061;17453006[D2d (KFZ2)]
613062;17453006[D2d (KFZ2)]
613063;17453006[D2d (KFZ2)]
613064;17453006[D2d (KFZ2)]
613065;17453006[D2d (KFZ2)]
61306E;17453006[D2d (KFZ2)]
61806S;18436008[D70]
618061;18436008[D70]
618062;18436008[D70]
618063;18436008[D70]
618064;18436008[D70]
61806E;18436008[D70]
105756S;17453001[D1a (KFZ1)]
1057561;17453001[D1a (KFZ1)]
105756E;17453001[D1a (KFZ1)]
74664S;18372010[D10 (KFZ5)]
746641;18372010[D10 (KFZ5)]
74664E;18372010[D10 (KFZ5)]
61306S;17453002[D2 (KFZ2)]
613061;17453002[D2 (KFZ2)]
613062;17453002[D2 (KFZ2)]
613063;17453002[D2 (KFZ2)]
613064;17453002[D2 (KFZ2)]
613065;17453002[D2 (KFZ2)]
61306E;17453002[D2 (KFZ2)]
105785S;17453007[D3 (KFZ3)]
1057851;17453007[D3 (KFZ3)]
1057852;17453007[D3 (KFZ3)]
105785E;17453007[D3 (KFZ3)]
105190S;15427002[D2]
1051901;15427002[D2]
1051902;15427002[D2]
1051903;15427002[D2]
1051904;15427002[D2]
1051905;15427002[D2]
1051906;15427002[D2]
1051907;15427002[D2]
1051908;15427002[D2]
1051909;15427002[D2]
10519010;15427002[D2]
105190E;15427002[D2]
61306S;17453005[D2c (KFZ2)]
613061;17453005[D2c (KFZ2)]
613062;17453005[D2c (KFZ2)]
613063;17453005[D2c (KFZ2)]
613064;17453005[D2c (KFZ2)]
613065;17453005[D2c (KFZ2)]
61306E;17453005[D2c (KFZ2)]
105180S;15424002[D2]
105180E;15424002[D2]
61306S;17453003[D2a (KFZ2)]
613061;17453003[D2a (KFZ2)]
613062;17453003[D2a (KFZ2)]
613063;17453003[D2a (KFZ2)]
613064;17453003[D2a (KFZ2)]
613065;17453003[D2a (KFZ2)]
61306E;17453003[D2a (KFZ2)]
105183S;15424007[D7]
1051831;15424007[D7]
1051832;15424007[D7]
1051833;15424007[D7]
105183E;15424007[D7]
61254S;210402010[MQ2_F3: IRD 2, HFS, FR West]
612541;210402010[MQ2_F3: IRD 2, HFS, FR West]
612542;210402010[MQ2_F3: IRD 2, HFS, FR West]
612543;210402010[MQ2_F3: IRD 2, HFS, FR West]
612544;210402010[MQ2_F3: IRD 2, HFS, FR West]
61254E;210402010[MQ2_F3: IRD 2, HFS, FR West]
67851S;17372008[D8]
678511;17372008[D8]
678512;17372008[D8]
678513;17372008[D8]
678514;17372008[D8]
678515;17372008[D8]
67851E;17372008[D8]
109510S;210801010[MQ1_KVBS19: IRD 1, HFS, FR Ost]
109510E;210801010[MQ1_KVBS19: IRD 1, HFS, FR Ost]
41773S;17372009[D9]
417731;17372009[D9]
417732;17372009[D9]
417733;17372009[D9]
417734;17372009[D9]
417735;17372009[D9]
