point_id;road;suburb;city_district;city;state_district;state;postcode;country
105972S;Lyoner Straße;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1059721;Lyoner Straße;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105972E;Lyoner Straße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
60727S;Rotlintstraße;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
60727E;Nibelungenallee;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
74314S;Färberstraße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
743141;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
743142;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
743143;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
743144;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
743145;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
743146;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
743147;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
743148;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
74314E;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
45355S;Klingerstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
453551;Battonnstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
453552;Battonnstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
45355E;Kurt-Schumacher-Straße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
105719S;Stresemannallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
105719E;Stresemannallee;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
106828S;Windmühlstraße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
106828E;Wiesenhüttenplatz;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
109938S;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
109938E;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106280S;Miquelallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
1062801;Miquelallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
1062802;Miquelallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
106280E;Miquelallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
105764S;Schwanheimer Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1057641;Schwanheimer Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1057642;;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60327;Deutschland
1057643;Schwanheimer Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105764E;Schwanheimer Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106584S;Walter-Kolb-Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
1065841;Walter-Kolb-Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
106584E;Walter-Kolb-Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
105228S;Taunusstraße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
1052281;Taunusstraße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
1052282;Taunusstraße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
105228E;Am Hauptbahnhof;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
105971S;Goldsteinstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1059711;Goldsteinstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105971E;Lyoner Straße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
106650S;Bleichstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
1066501;;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
106650E;Friedberger Tor;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
105200S;Platz der Republik;;Gallus;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
1052001;Düsseldorfer Straße;;Gallus;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
105200E;Düsseldorfer Straße;;Gallus;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
106614S;Kurt-Schumacher-Straße;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
1066141;Kurt-Schumacher-Straße;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
1066142;Kurt-Schumacher-Straße;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
106614E;Börneplatz;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
106916S;Gerbermühlstraße;Oberrad;Oberrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
1069161;Gerbermühlstraße;Oberrad;Oberrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
1069162;Gerbermühlstraße;Oberrad;Oberrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
1069163;Gerbermühlstraße;Oberrad;Oberrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
1069164;;Kaiserlei;Oberrad;Offenbach am Main;Regierungsbezirk Darmstadt;Hessen;63067;Deutschland
1069165;;Kaiserlei;Oberrad;Offenbach am Main;Regierungsbezirk Darmstadt;Hessen;63067;Deutschland
1069166;;Kaiserlei;Oberrad;Offenbach am Main;Regierungsbezirk Darmstadt;Hessen;63067;Deutschland
1069167;;Kaiserlei;Oberrad;Offenbach am Main;Regierungsbezirk Darmstadt;Hessen;63067;Deutschland
1069168;Strahlenbergerstraße;Kaiserlei;;Offenbach am Main;Regierungsbezirk Darmstadt;Hessen;63067;Deutschland
1069169;Strahlenbergerstraße;Kaiserlei;;Offenbach am Main;Regierungsbezirk Darmstadt;Hessen;63067;Deutschland
10691610;Strahlenbergerstraße;Kaiserlei;;Offenbach am Main;Regierungsbezirk Darmstadt;Hessen;63067;Deutschland
106916E;Herrnrainweg;Kaiserlei;;Offenbach am Main;Regierungsbezirk Darmstadt;Hessen;63067;Deutschland
105969S;Goldsteinstraße;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
1059691;Goldsteinstraße;;Schwanheim;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
105969E;Lyoner Straße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61058S;Kurt-Schumacher-Straße;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
610581;Kurt-Schumacher-Straße;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
610582;Kurt-Schumacher-Straße;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
61058E;Kurt-Schumacher-Straße;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
67857S;Nibelungenallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
678571;Nibelungenallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
678572;Nibelungenallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
67857E;Nibelungenallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
61879S;Bleichstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
618791;;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
618792;;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
61879E;Konrad-Adenauer-Straße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
67858S;Rat-Beil-Straße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
678581;Rat-Beil-Straße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
678582;Rat-Beil-Straße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
678583;Rat-Beil-Straße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
67858E;Nibelungenallee;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
61785S;Kurt-Schumacher-Straße;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617851;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617852;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617853;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617854;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617855;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
617856;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617857;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617858;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617859;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
61785E;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
61042S;Konrad-Adenauer-Straße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
610421;;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
610422;Kurt-Schumacher-Straße;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
61042E;Kurt-Schumacher-Straße;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
31202S;Bäckerweg;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
31202E;Merianstraße;Nordend Ost;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60316;Deutschland
61318S;Gartenstraße;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
613181;Gartenstraße;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
613182;Gartenstraße;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
61318E;Stresemannallee;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
109521S;Theodor-Stern-Kai;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
1095211;Theodor-Stern-Kai;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
1095212;Theodor-Stern-Kai;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
1095213;Theodor-Stern-Kai;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
109521E;Theodor-Stern-Kai;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
65242S;Hansaallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
652421;Hansaallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
652422;Hansaallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
65242E;Hansaallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
61786S;Deutschherrnufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
617861;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617862;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617863;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617864;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617865;Sachsenhäuser Ufer;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
617866;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617867;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617868;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
617869;Alte Brücke;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
61786E;Kurt-Schumacher-Straße;Innenstadt;Altstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60311;Deutschland
61960S;Wolfsgangstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
619601;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
619602;Eschersheimer Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
61960E;Hansaallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
74755S;Theodor-Stern-Kai;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
747551;Stresemannallee;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
747552;Stresemannallee;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
74755E;Stresemannallee;;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60596;Deutschland
74756S;Walter-Kolb-Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
74756E;Walter-Kolb-Straße;Sachsenhausen;Sachsenhausen Nord;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60594;Deutschland
66560S;Schwarzwaldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
66560E;Bruchfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
61946S;Hansaallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
619461;Hansaallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
619462;Hansaallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
619463;Hansaallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
619464;Miquelallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
61946E;Miquelallee;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60323;Deutschland
110228S;Taubenstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
110228E;;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
61962S;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
619621;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
61962E;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
73034S;Bleichstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
73034E;Bleichstraße;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60313;Deutschland
37762S;Niederräder Ufer;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
377621;Mainfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
377622;Mainfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
377623;Mainfeldstraße;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
37762E;Im Mainfeld;Niederrad;Niederrad;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60528;Deutschland
74009S;Friedberger Landstraße;Seckbach;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
740091;Friedberger Landstraße;Seckbach;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
740092;Friedberger Landstraße;Seckbach;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
740093;Friedberger Landstraße;Seckbach;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
740094;Friedberger Landstraße;Seckbach;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
740095;Friedberger Landstraße;Seckbach;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
740096;Friedberger Landstraße;Seckbach;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
74009E;Friedberger Landstraße;Seckbach;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60389;Deutschland
61927S;Voelckerstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
619271;Eschersheimer Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
619272;Eschersheimer Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
61927E;Eschersheimer Landstraße;Nordend West;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
61963S;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
619631;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
619632;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
61963E;Eschersheimer Landstraße;Westend Nord;;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60322;Deutschland
74416S;;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
744161;Eschenheimer Anlage;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
744162;Eschenheimer Anlage;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
74416E;Eschenheimer Anlage;;Innenstadt;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60318;Deutschland
105236S;Am Hauptbahnhof;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
1052361;Düsseldorfer Straße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
1052362;Düsseldorfer Straße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
1052363;Düsseldorfer Straße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
105236E;Düsseldorfer Straße;Bahnhofsviertel;Bahnhofsviertel;Frankfurt am Main;Regierungsbezirk Darmstadt;Hessen;60329;Deutschland
